pair_id,pair_type,bootstrap_replicate,left_budget_flops,right_budget_flops,left_context_tokens,right_context_tokens,left_run_id,right_run_id,configuration_changed,left_N_B,right_N_B,delta_log_N,left_D_B,right_D_B,delta_log_D,left_predicted_loss,right_predicted_loss,delta_predicted_loss,left_training_cost_share,right_training_cost_share,delta_training_cost_share,total_variation_cost_share,left_budget_utilization,right_budget_utilization
T11,adjacent_context,942,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.030402686234158,3.030402686234158,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,942,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.030402686234158,3.0877717222308054,0.057369035996647444,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,942,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.0877717222308054,3.1768526870336675,0.0890809648028621,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,942,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.1768526870336675,3.392103205217956,0.21525051818428853,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,942,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.145610013936699,2.1507577644391422,0.005147750502443316,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,942,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507577644391422,2.1598448408592876,0.00908707642014539,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,942,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598448408592876,2.1946534590398112,0.03480861818052361,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,942,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.1946534590398112,2.2715882389029267,0.07693477986311548,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,942,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093379862022555,2.093379862022555,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,942,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093379862022555,2.093379862022555,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,942,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093379862022555,2.093379862022555,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,942,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093379862022555,2.093379862022555,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,943,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.0303944824225737,2.1456090563734147,-0.884785426049159,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,943,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.1456090563734147,2.0933781143669394,-0.05223094200647527,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,943,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.0303944824225737,2.1507561694673427,-0.879638312955231,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,943,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.1507561694673427,2.0933781143669394,-0.05737805510040328,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,943,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.087764961517804,2.1598421569910604,-0.9279228045267436,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,943,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.1598421569910604,2.0933781143669394,-0.06646404262412098,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,943,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.176849524455589,2.194660265699056,-0.9821892587565331,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,943,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.194660265699056,2.0933781143669394,-0.10128215133211649,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,943,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.392090200169567,2.2715862851324125,-1.1205039150371547,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,943,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.2715862851324125,2.0933781143669394,-0.17820817076547302,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,943,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.0303944824225737,3.0303944824225737,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,943,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.0303944824225737,3.087764961517804,0.0573704790952303,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,943,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.087764961517804,3.176849524455589,0.089084562937785,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,943,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.176849524455589,3.392090200169567,0.2152406757139782,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,943,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.1456090563734147,2.1507561694673427,0.005147113093928013,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,943,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507561694673427,2.1598421569910604,0.009085987523717698,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,943,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598421569910604,2.194660265699056,0.03481810870799551,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,943,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.194660265699056,2.2715862851324125,0.07692601943335653,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,943,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933781143669394,2.0933781143669394,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,943,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933781143669394,2.0933781143669394,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,943,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933781143669394,2.0933781143669394,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,943,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933781143669394,2.0933781143669394,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,944,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.030393682859709,2.1456100571888954,-0.8847836256708135,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,944,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.1456100571888954,2.0933757176122323,-0.052234339576663125,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,944,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.030393682859709,2.150757060434921,-0.8796366224247878,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,944,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.150757060434921,2.0933757176122323,-0.05738134282268881,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,944,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.0877621364140877,2.1598428506470544,-0.9279192857670333,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,944,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.1598428506470544,2.0933757176122323,-0.0664671330348221,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,944,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.1768434268772854,2.194667656708902,-0.9821757701683835,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,944,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.194667656708902,2.0933757176122323,-0.10129193909666956,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,944,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.392072496588109,2.271591962628219,-1.1204805339598902,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,944,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.271591962628219,2.0933757176122323,-0.17821624501598654,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,944,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.030393682859709,3.030393682859709,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,944,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.030393682859709,3.0877621364140877,0.05736845355437881,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,944,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.0877621364140877,3.1768434268772854,0.08908129046319768,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,944,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.1768434268772854,3.392072496588109,0.21522906971082367,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,944,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.1456100571888954,2.150757060434921,0.005147003246025683,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,944,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.150757060434921,2.1598428506470544,0.009085790212133293,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,944,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598428506470544,2.194667656708902,0.03482480606184746,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,944,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.194667656708902,2.271591962628219,0.07692430591931698,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,944,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933757176122323,2.0933757176122323,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,944,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933757176122323,2.0933757176122323,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,944,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933757176122323,2.0933757176122323,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,944,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933757176122323,2.0933757176122323,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,945,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.0304003757316416,2.145609069124483,-0.8847913066071587,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,945,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.145609069124483,2.0933787790253,-0.05223029009918312,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,945,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.0304003757316416,2.1507569201154286,-0.8796434556162129,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,945,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.1507569201154286,2.0933787790253,-0.05737814109012884,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,945,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.087767992104298,2.159844163139018,-0.9279238289652803,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,945,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.159844163139018,2.0933787790253,-0.06646538411371816,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,945,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.1768463492888985,2.194651719033926,-0.9821946302549724,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,945,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.194651719033926,2.0933787790253,-0.1012729400086263,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,945,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.392098917129676,2.2715877731525267,-1.1205111439771493,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,945,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.2715877731525267,2.0933787790253,-0.1782089941272269,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,945,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.0304003757316416,3.0304003757316416,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,945,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.0304003757316416,3.087767992104298,0.05736761637265664,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,945,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.087767992104298,3.1768463492888985,0.08907835718460033,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,945,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.1768463492888985,3.392098917129676,0.2152525678407775,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,945,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.145609069124483,2.1507569201154286,0.005147850990945724,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,945,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507569201154286,2.159844163139018,0.00908724302358932,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,945,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.159844163139018,2.194651719033926,0.03480755589490814,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,945,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.194651719033926,2.2715877731525267,0.0769360541186006,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,945,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933787790253,2.0933787790253,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,945,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933787790253,2.0933787790253,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,945,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933787790253,2.0933787790253,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,945,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933787790253,2.0933787790253,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,946,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.03038535635341,2.1456124653266597,-0.8847728910267505,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,946,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.1456124653266597,2.0933812462933123,-0.052231219033347376,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,946,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.03038535635341,2.1507593534456637,-0.8796260029077465,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,946,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.1507593534456637,2.0933812462933123,-0.057378107152351365,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,946,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.087753979034872,2.1598449465951868,-0.9279090324396853,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,946,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.1598449465951868,2.0933812462933123,-0.06646370030187443,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,946,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.176835762755423,2.1946662909303725,-0.9821694718250504,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,946,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.1946662909303725,2.0933812462933123,-0.10128504463706012,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,946,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.392072647422318,2.271589006355311,-1.1204836410670072,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,946,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.271589006355311,2.0933812462933123,-0.17820776006199868,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,946,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.03038535635341,3.03038535635341,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,946,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.03038535635341,3.087753979034872,0.05736862268146181,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,946,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.087753979034872,3.176835762755423,0.08908178372055087,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
