scenario_id,budget_flops,context_length_tokens,grid_id,source_run_id,N_params_B,D_tokens_B,support_feasible,support_feasible_source_column,budget_feasible_recomputed,budget_feasible_existing,final_feasible_recomputed,cost_fields_match,mask_fields_match,C_train_flops,C_Q_flops,C_attn_flops,C_total_flops,budget_slack_flops
C1000000000000000000000000_L32768,1000000000000000000000000,32768,498,498,1.040867,52.429,True,m3_search_allowed,True,True,True,True,True,327429695658000000000,0,357640542244044800000,685070237902044800000,999314929762097955200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,499,499,1.040867,54.526,True,m3_search_allowed,True,True,True,True,True,340525884252000000000,0,371945072505651200000,712470956757651200000,999287529043242348800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,500,500,1.040867,56.623,True,m3_search_allowed,True,True,True,True,True,353622072846000000000,0,386249602767257600000,739871675613257600000,999260128324386742400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,501,501,1.040867,58.72,True,m3_search_allowed,True,True,True,True,True,366718261440000000000,0,400554133028864000000,767272394468864000000,999232727605531136000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,502,502,1.040867,60.817,True,m3_search_allowed,True,True,True,True,True,379814450034000000000,0,414858663290470400000,794673113324470400000,999205326886675529600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,503,503,1.040867,62.915,True,m3_search_allowed,True,True,True,True,True,392916883830000000000,0,429170014978048000000,822086898808048000000,999177913101191952000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,504,504,1.040867,65.012,True,m3_search_allowed,True,True,True,True,True,406013072424000000000,0,443474545239654400000,849487617663654400000,999150512382336345600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,505,505,1.040867,67.109,True,m3_search_allowed,True,True,True,True,True,419109261018000000000,0,457779075501260800000,876888336519260800000,999123111663480739200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,506,506,1.040867,69.206,True,m3_search_allowed,True,True,True,True,True,432205449612000000000,0,472083605762867200000,904289055374867200000,999095710944625132800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,507,507,1.040867,71.303,True,m3_search_allowed,True,True,True,True,True,445301638206000000000,0,486388136024473600000,931689774230473600000,999068310225769526400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,508,508,1.040867,73.4,True,m3_search_allowed,True,True,True,True,True,458397826800000000000,0,500692666286080000000,959090493086080000000,999040909506913920000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,509,509,1.040867,75.497,True,m3_search_allowed,True,True,True,True,True,471494015394000000000,0,514997196547686400000,986491211941686400000,999013508788058313600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,510,510,1.040867,77.595,True,m3_search_allowed,True,True,True,True,True,484596449190000000000,0,529308548235264000000,1013904997425264000000,998986095002574736000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,511,511,1.040867,79.692,True,m3_search_allowed,True,True,True,True,True,497692637784000000000,0,543613078496870400000,1041305716280870400000,998958694283719129600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,512,512,1.040867,81.789,True,m3_search_allowed,True,True,True,True,True,510788826378000000000,0,557917608758476800000,1068706435136476800000,998931293564863523200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,513,513,1.040867,83.886,True,m3_search_allowed,True,True,True,True,True,523885014972000000000,0,572222139020083200000,1096107153992083200000,998903892846007916800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,514,514,1.040867,85.983,True,m3_search_allowed,True,True,True,True,True,536981203566000000000,0,586526669281689600000,1123507872847689600000,998876492127152310400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,515,515,1.040867,88.08,True,m3_search_allowed,True,True,True,True,True,550077392160000000000,0,600831199543296000000,1150908591703296000000,998849091408296704000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,516,516,1.040867,90.178,True,m3_search_allowed,True,True,True,True,True,563179825956000000000,0,615142551230873600000,1178322377186873600000,998821677622813126400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,517,517,1.040867,92.275,True,m3_search_allowed,True,True,True,True,True,576276014550000000000,0,629447081492480000000,1205723096042480000000,998794276903957520000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,518,518,1.040867,94.372,True,m3_search_allowed,True,True,True,True,True,589372203144000000000,0,643751611754086400000,1233123814898086400000,998766876185101913600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,519,519,1.040867,96.469,True,m3_search_allowed,True,True,True,True,True,602468391738000000000,0,658056142015692800000,1260524533753692800000,998739475466246307200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,520,520,1.040867,98.566,True,m3_search_allowed,True,True,True,True,True,615564580332000000000,0,672360672277299200000,1287925252609299200000,998712074747390700800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,521,521,1.040867,100.663,True,m3_search_allowed,True,True,True,True,True,628660768926000000000,0,686665202538905600000,1315325971464905600000,998684674028535094400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,522,522,1.040867,102.76,True,m3_search_allowed,True,True,True,True,True,641756957520000000000,0,700969732800512000000,1342726690320512000000,998657273309679488000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,523,523,1.040867,104.858,True,m3_search_allowed,True,True,True,True,True,654859391316000000000,0,715281084488089600000,1370140475804089600000,998629859524195910400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,524,524,1.040867,106.955,True,m3_search_allowed,True,True,True,True,True,667955579910000000000,0,729585614749696000000,1397541194659696000000,998602458805340304000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,525,525,1.040867,109.052,True,m3_search_allowed,True,True,True,True,True,681051768504000000000,0,743890145011302400000,1424941913515302400000,998575058086484697600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,526,526,1.040867,111.149,True,m3_search_allowed,True,True,True,True,True,694147957098000000000,0,758194675272908800000,1452342632370908800000,998547657367629091200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,527,527,1.040867,113.246,True,m3_search_allowed,True,True,True,True,True,707244145692000000000,0,772499205534515200000,1479743351226515200000,998520256648773484800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,528,528,1.040867,115.343,True,m3_search_allowed,True,True,True,True,True,720340334286000000000,0,786803735796121600000,1507144070082121600000,998492855929917878400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,529,529,1.040867,117.441,True,m3_search_allowed,True,True,True,True,True,733442768082000000000,0,801115087483699200000,1534557855565699200000,998465442144434300800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,530,530,1.040867,119.538,True,m3_search_allowed,True,True,True,True,True,746538956676000000000,0,815419617745305600000,1561958574421305600000,998438041425578694400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,531,531,1.040867,121.635,True,m3_search_allowed,True,True,True,True,True,759635145270000000000,0,829724148006912000000,1589359293276912000000,998410640706723088000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,532,532,1.040867,123.732,True,m3_search_allowed,True,True,True,True,True,772731333864000000000,0,844028678268518400000,1616760012132518400000,998383239987867481600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,533,533,1.040867,125.829,True,m3_search_allowed,True,True,True,True,True,785827522458000000000,0,858333208530124800000,1644160730988124800000,998355839269011875200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,534,534,1.040867,127.926,True,m3_search_allowed,True,True,True,True,True,798923711052000000000,0,872637738791731200000,1671561449843731200000,998328438550156268800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,535,535,1.040867,130.023,True,m3_search_allowed,True,True,True,True,True,812019899646000000000,0,886942269053337600000,1698962168699337600000,998301037831300662400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,536,536,1.040867,132.121,True,m3_search_allowed,True,True,True,True,True,825122333442000000000,0,901253620740915200000,1726375954182915200000,998273624045817084800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,537,537,1.040867,134.218,True,m3_search_allowed,True,True,True,True,True,838218522036000000000,0,915558151002521600000,1753776673038521600000,998246223326961478400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,538,538,1.040867,136.315,True,m3_search_allowed,True,True,True,True,True,851314710630000000000,0,929862681264128000000,1781177391894128000000,998218822608105872000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,539,539,1.040867,138.412,True,m3_search_allowed,True,True,True,True,True,864410899224000000000,0,944167211525734400000,1808578110749734400000,998191421889250265600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,540,540,1.040867,140.509,True,m3_search_allowed,True,True,True,True,True,877507087818000000000,0,958471741787340800000,1835978829605340800000,998164021170394659200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,541,541,1.040867,142.606,True,m3_search_allowed,True,True,True,True,True,890603276412000000000,0,972776272048947200000,1863379548460947200000,998136620451539052800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,542,542,1.040867,144.703,True,m3_search_allowed,True,True,True,True,True,903699465006000000000,0,987080802310553600000,1890780267316553600000,998109219732683446400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,543,543,1.040867,146.801,True,m3_search_allowed,True,True,True,True,True,916801898802000000000,0,1001392153998131200000,1918194052800131200000,998081805947199868800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,544,544,1.040867,148.898,True,m3_search_allowed,True,True,True,True,True,929898087396000000000,0,1015696684259737600000,1945594771655737600000,998054405228344262400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,545,545,1.040867,150.995,True,m3_search_allowed,True,True,True,True,True,942994275990000000000,0,1030001214521344000000,1972995490511344000000,998027004509488656000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,546,546,1.040867,153.092,True,m3_search_allowed,True,True,True,True,True,956090464584000000000,0,1044305744782950400000,2000396209366950400000,997999603790633049600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,547,547,1.040867,155.189,True,m3_search_allowed,True,True,True,True,True,969186653178000000000,0,1058610275044556800000,2027796928222556800000,997972203071777443200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,548,548,1.040867,157.286,True,m3_search_allowed,True,True,True,True,True,982282841772000000000,0,1072914805306163200000,2055197647078163200000,997944802352921836800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,549,549,1.040867,159.384,True,m3_search_allowed,True,True,True,True,True,995385275568000000000,0,1087226156993740800000,2082611432561740800000,997917388567438259200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,550,550,1.040867,161.481,True,m3_search_allowed,True,True,True,True,True,1008481464162000000000,0,1101530687255347200000,2110012151417347200000,997889987848582652800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,551,551,1.040867,163.578,True,m3_search_allowed,True,True,True,True,True,1021577652756000000000,0,1115835217516953600000,2137412870272953600000,997862587129727046400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,552,552,1.040867,165.675,True,m3_search_allowed,True,True,True,True,True,1034673841350000000000,0,1130139747778560000000,2164813589128560000000,997835186410871440000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,553,553,1.040867,167.772,True,m3_search_allowed,True,True,True,True,True,1047770029944000000000,0,1144444278040166400000,2192214307984166400000,997807785692015833600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,554,554,1.040867,169.869,True,m3_search_allowed,True,True,True,True,True,1060866218538000000000,0,1158748808301772800000,2219615026839772800000,997780384973160227200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,555,555,1.040867,171.966,True,m3_search_allowed,True,True,True,True,True,1073962407132000000000,0,1173053338563379200000,2247015745695379200000,997752984254304620800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,556,556,1.040867,174.064,True,m3_search_allowed,True,True,True,True,True,1087064840928000000000,0,1187364690250956800000,2274429531178956800000,997725570468821043200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,557,557,1.040867,176.161,True,m3_search_allowed,True,True,True,True,True,1100161029522000000000,0,1201669220512563200000,2301830250034563200000,997698169749965436800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,558,558,1.040867,178.258,True,m3_search_allowed,True,True,True,True,True,1113257218116000000000,0,1215973750774169600000,2329230968890169600000,997670769031109830400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,559,559,1.040867,180.355,True,m3_search_allowed,True,True,True,True,True,1126353406710000000000,0,1230278281035776000000,2356631687745776000000,997643368312254224000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,560,560,1.040867,182.452,True,m3_search_allowed,True,True,True,True,True,1139449595304000000000,0,1244582811297382400000,2384032406601382400000,997615967593398617600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,561,561,1.040867,184.549,True,m3_search_allowed,True,True,True,True,True,1152545783898000000000,0,1258887341558988800000,2411433125456988800000,997588566874543011200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,562,562,1.040867,186.647,True,m3_search_allowed,True,True,True,True,True,1165648217694000000000,0,1273198693246566400000,2438846910940566400000,997561153089059433600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,563,563,1.040867,188.744,True,m3_search_allowed,True,True,True,True,True,1178744406288000000000,0,1287503223508172800000,2466247629796172800000,997533752370203827200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,564,564,1.040867,190.841,True,m3_search_allowed,True,True,True,True,True,1191840594882000000000,0,1301807753769779200000,2493648348651779200000,997506351651348220800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,565,565,1.040867,192.938,True,m3_search_allowed,True,True,True,True,True,1204936783476000000000,0,1316112284031385600000,2521049067507385600000,997478950932492614400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,566,566,1.040867,195.035,True,m3_search_allowed,True,True,True,True,True,1218032972070000000000,0,1330416814292992000000,2548449786362992000000,997451550213637008000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,567,567,1.040867,197.132,True,m3_search_allowed,True,True,True,True,True,1231129160664000000000,0,1344721344554598400000,2575850505218598400000,997424149494781401600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,568,568,1.040867,199.229,True,m3_search_allowed,True,True,True,True,True,1244225349258000000000,0,1359025874816204800000,2603251224074204800000,997396748775925795200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,569,569,1.040867,201.327,True,m3_search_allowed,True,True,True,True,True,1257327783054000000000,0,1373337226503782400000,2630665009557782400000,997369334990442217600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,570,570,1.040867,203.424,True,m3_search_allowed,True,True,True,True,True,1270423971648000000000,0,1387641756765388800000,2658065728413388800000,997341934271586611200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,571,571,1.040867,205.521,True,m3_search_allowed,True,True,True,True,True,1283520160242000000000,0,1401946287026995200000,2685466447268995200000,997314533552731004800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,572,572,1.040867,207.618,True,m3_search_allowed,True,True,True,True,True,1296616348836000000000,0,1416250817288601600000,2712867166124601600000,997287132833875398400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,573,573,1.040867,209.715,True,m3_search_allowed,True,True,True,True,True,1309712537430000000000,0,1430555347550208000000,2740267884980208000000,997259732115019792000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,574,574,1.040867,211.812,True,m3_search_allowed,True,True,True,True,True,1322808726024000000000,0,1444859877811814400000,2767668603835814400000,997232331396164185600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,575,575,1.040867,213.91,True,m3_search_allowed,True,True,True,True,True,1335911159820000000000,0,1459171229499392000000,2795082389319392000000,997204917610680608000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,576,576,1.040867,216.007,True,m3_search_allowed,True,True,True,True,True,1349007348414000000000,0,1473475759760998400000,2822483108174998400000,997177516891825001600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,577,577,1.040867,218.104,True,m3_search_allowed,True,True,True,True,True,1362103537008000000000,0,1487780290022604800000,2849883827030604800000,997150116172969395200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,578,578,1.040867,220.201,True,m3_search_allowed,True,True,True,True,True,1375199725602000000000,0,1502084820284211200000,2877284545886211200000,997122715454113788800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,579,579,1.040867,222.298,True,m3_search_allowed,True,True,True,True,True,1388295914196000000000,0,1516389350545817600000,2904685264741817600000,997095314735258182400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,580,580,1.040867,224.395,True,m3_search_allowed,True,True,True,True,True,1401392102790000000000,0,1530693880807424000000,2932085983597424000000,997067914016402576000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,581,581,1.040867,226.492,True,m3_search_allowed,True,True,True,True,True,1414488291384000000000,0,1544998411069030400000,2959486702453030400000,997040513297546969600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,582,582,1.040867,228.59,True,m3_search_allowed,True,True,True,True,True,1427590725180000000000,0,1559309762756608000000,2986900487936608000000,997013099512063392000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,583,583,1.040867,230.687,True,m3_search_allowed,True,True,True,True,True,1440686913774000000000,0,1573614293018214400000,3014301206792214400000,996985698793207785600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,584,584,1.040867,232.784,True,m3_search_allowed,True,True,True,True,True,1453783102368000000000,0,1587918823279820800000,3041701925647820800000,996958298074352179200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,585,585,1.040867,234.881,True,m3_search_allowed,True,True,True,True,True,1466879290962000000000,0,1602223353541427200000,3069102644503427200000,996930897355496572800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,586,586,1.040867,236.978,True,m3_search_allowed,True,True,True,True,True,1479975479556000000000,0,1616527883803033600000,3096503363359033600000,996903496636640966400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,587,587,1.040867,239.075,True,m3_search_allowed,True,True,True,True,True,1493071668150000000000,0,1630832414064640000000,3123904082214640000000,996876095917785360000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,588,588,1.040867,241.172,True,m3_search_allowed,True,True,True,True,True,1506167856744000000000,0,1645136944326246400000,3151304801070246400000,996848695198929753600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,589,589,1.040867,243.27,True,m3_search_allowed,True,True,True,True,True,1519270290540000000000,0,1659448296013824000000,3178718586553824000000,996821281413446176000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,590,590,1.040867,245.367,True,m3_search_allowed,True,True,True,True,True,1532366479134000000000,0,1673752826275430400000,3206119305409430400000,996793880694590569600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,591,591,1.040867,247.464,True,m3_search_allowed,True,True,True,True,True,1545462667728000000000,0,1688057356537036800000,3233520024265036800000,996766479975734963200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,592,592,1.040867,249.561,True,m3_search_allowed,True,True,True,True,True,1558558856322000000000,0,1702361886798643200000,3260920743120643200000,996739079256879356800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,593,593,1.040867,251.658,True,m3_search_allowed,True,True,True,True,True,1571655044916000000000,0,1716666417060249600000,3288321461976249600000,996711678538023750400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,594,594,1.040867,253.755,True,m3_search_allowed,True,True,True,True,True,1584751233510000000000,0,1730970947321856000000,3315722180831856000000,996684277819168144000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,595,595,1.040867,255.853,True,m3_search_allowed,True,True,True,True,True,1597853667306000000000,0,1745282299009433600000,3343135966315433600000,996656864033684566400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,596,596,1.040867,257.95,True,m3_search_allowed,True,True,True,True,True,1610949855900000000000,0,1759586829271040000000,3370536685171040000000,996629463314828960000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,597,597,1.040867,260.047,True,m3_search_allowed,True,True,True,True,True,1624046044494000000000,0,1773891359532646400000,3397937404026646400000,996602062595973353600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,598,598,1.040867,262.144,True,m3_search_allowed,True,True,True,True,True,1637142233088000000000,0,1788195889794252800000,3425338122882252800000,996574661877117747200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,599,599,1.040867,264.241,True,m3_search_allowed,True,True,True,True,True,1650238421682000000000,0,1802500420055859200000,3452738841737859200000,996547261158262140800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,600,600,1.040867,266.338,True,m3_search_allowed,True,True,True,True,True,1663334610276000000000,0,1816804950317465600000,3480139560593465600000,996519860439406534400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,601,601,1.040867,268.435,True,m3_search_allowed,True,True,True,True,True,1676430798870000000000,0,1831109480579072000000,3507540279449072000000,996492459720550928000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,602,602,1.040867,270.533,True,m3_search_allowed,True,True,True,True,True,1689533232666000000000,0,1845420832266649600000,3534954064932649600000,996465045935067350400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,603,603,1.040867,272.63,True,m3_search_allowed,True,True,True,True,True,1702629421260000000000,0,1859725362528256000000,3562354783788256000000,996437645216211744000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,604,604,1.040867,274.727,True,m3_search_allowed,True,True,True,True,True,1715725609854000000000,0,1874029892789862400000,3589755502643862400000,996410244497356137600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,605,605,1.040867,276.824,True,m3_search_allowed,True,True,True,True,True,1728821798448000000000,0,1888334423051468800000,3617156221499468800000,996382843778500531200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,606,606,1.040867,278.921,True,m3_search_allowed,True,True,True,True,True,1741917987042000000000,0,1902638953313075200000,3644556940355075200000,996355443059644924800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,607,607,1.040867,281.018,True,m3_search_allowed,True,True,True,True,True,1755014175636000000000,0,1916943483574681600000,3671957659210681600000,996328042340789318400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,608,608,1.040867,283.116,True,m3_search_allowed,True,True,True,True,True,1768116609432000000000,0,1931254835262259200000,3699371444694259200000,996300628555305740800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,609,609,1.040867,285.213,True,m3_search_allowed,True,True,True,True,True,1781212798026000000000,0,1945559365523865600000,3726772163549865600000,996273227836450134400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,610,610,1.040867,287.31,True,m3_search_allowed,True,True,True,True,True,1794308986620000000000,0,1959863895785472000000,3754172882405472000000,996245827117594528000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,611,611,1.040867,289.407,True,m3_search_allowed,True,True,True,True,True,1807405175214000000000,0,1974168426047078400000,3781573601261078400000,996218426398738921600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,612,612,1.040867,291.504,True,m3_search_allowed,True,True,True,True,True,1820501363808000000000,0,1988472956308684800000,3808974320116684800000,996191025679883315200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,613,613,1.040867,293.601,True,m3_search_allowed,True,True,True,True,True,1833597552402000000000,0,2002777486570291200000,3836375038972291200000,996163624961027708800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,614,614,1.040867,295.698,True,m3_search_allowed,True,True,True,True,True,1846693740996000000000,0,2017082016831897600000,3863775757827897600000,996136224242172102400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,615,615,1.040867,297.796,True,m3_search_allowed,True,True,True,True,True,1859796174792000000000,0,2031393368519475200000,3891189543311475200000,996108810456688524800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,616,616,1.040867,299.893,True,m3_search_allowed,True,True,True,True,True,1872892363386000000000,0,2045697898781081600000,3918590262167081600000,996081409737832918400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,624,624,1.416184,0.134,True,m3_search_allowed,True,True,True,True,True,1138611936000000000,0,1243667863961600000,2382279799961600000,999997617720200038400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,625,625,1.416184,0.268,True,m3_search_allowed,True,True,True,True,True,2277223872000000000,0,2487335727923200000,4764559599923200000,999995235440400076800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,626,626,1.416184,0.537,True,m3_search_allowed,True,True,True,True,True,4562944848000000000,0,4983952559308800000,9546897407308800000,999990453102592691200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,627,627,1.416184,1.074,True,m3_search_allowed,True,True,True,True,True,9125889696000000000,0,9967905118617600000,19093794814617600000,999980906205185382400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,628,628,1.416184,2.097,True,m3_search_allowed,True,True,True,True,True,17818427088000000000,0,19462473960652800000,37280901048652800000,999962719098951347200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,629,629,1.416184,4.194,True,m3_search_allowed,True,True,True,True,True,35636854176000000000,0,38924947921305600000,74561802097305600000,999925438197902694400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,630,630,1.416184,6.291,True,m3_search_allowed,True,True,True,True,True,53455281264000000000,0,58387421881958400000,111842703145958400000,999888157296854041600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,631,631,1.416184,8.389,True,m3_search_allowed,True,True,True,True,True,71282205456000000000,0,77859176946073600000,149141382402073600000,999850858617597926400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,632,632,1.416184,10.486,True,m3_search_allowed,True,True,True,True,True,89100632544000000000,0,97321650906726400000,186422283450726400000,999813577716549273600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,633,633,1.416184,12.583,True,m3_search_allowed,True,True,True,True,True,106919059632000000000,0,116784124867379200000,223703184499379200000,999776296815500620800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,634,634,1.416184,14.68,True,m3_search_allowed,True,True,True,True,True,124737486720000000000,0,136246598828032000000,260984085548032000000,999739015914451968000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,635,635,1.416184,16.777,True,m3_search_allowed,True,True,True,True,True,142555913808000000000,0,155709072788684800000,298264986596684800000,999701735013403315200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,636,636,1.416184,18.874,True,m3_search_allowed,True,True,True,True,True,160374340896000000000,0,175171546749337600000,335545887645337600000,999664454112354662400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,637,637,1.416184,20.972,True,m3_search_allowed,True,True,True,True,True,178201265088000000000,0,194643301813452800000,372844566901452800000,999627155433098547200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,638,638,1.416184,23.069,True,m3_search_allowed,True,True,True,True,True,196019692176000000000,0,214105775774105600000,410125467950105600000,999589874532049894400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,639,639,1.416184,25.166,True,m3_search_allowed,True,True,True,True,True,213838119264000000000,0,233568249734758400000,447406368998758400000,999552593631001241600000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,640,640,1.416184,27.263,True,m3_search_allowed,True,True,True,True,True,231656546352000000000,0,253030723695411200000,484687270047411200000,999515312729952588800000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,641,641,1.416184,29.36,True,m3_search_allowed,True,True,True,True,True,249474973440000000000,0,272493197656064000000,521968171096064000000,999478031828903936000000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,642,642,1.416184,31.457,True,m3_search_allowed,True,True,True,True,True,267293400528000000000,0,291955671616716800000,559249072144716800000,999440750927855283200000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,643,643,1.416184,33.554,True,m3_search_allowed,True,True,True,True,True,285111827616000000000,0,311418145577369600000,596529973193369600000,999403470026806630400000
C1000000000000000000000000_L32768,1000000000000000000000000,32768,644,644,1.416184,35.652,True,m3_search_allowed,True,True,True,True,True,302938751808000000000,0,330889900641484800000,633828652449484800000,999366171347550515200000
