grid_id,source_run_id,N_params_B,D_tokens_B,N_parameters,D_tokens,observed_exact,matched_run_id,observed_val_loss,m0_predicted_val_loss
1092,1092,11.965825,6.291,11965825000,6291000000,True,1092,2.5833,2.5833126621065685
1093,1093,11.965825,8.389,11965825000,8389000000,True,1093,2.5261,2.5259442853277383
1094,1094,11.965825,10.486,11965825000,10486000000,True,1094,2.4845,2.4845424273200774
1095,1095,11.965825,12.583,11965825000,12583000000,True,1095,2.4527,2.4525815297146902
1096,1096,11.965825,14.68,11965825000,14680000000,True,1096,2.4268,2.426802208954183
1097,1097,11.965825,16.777,11965825000,16777000000,True,1097,2.4053,2.405352436574264
1098,1098,11.965825,18.874,11965825000,18874000000,True,1098,2.3868,2.3870862847410597
1099,1099,11.965825,20.972,11965825000,20972000000,True,1099,2.3713,2.3712419605115094
1100,1100,11.965825,23.069,11965825000,23069000000,True,1100,2.3573,2.3573129488383144
1101,1101,11.965825,25.166,11965825000,25166000000,True,1101,2.345,2.3449170286390637
1102,1102,11.965825,27.263,11965825000,27263000000,True,1102,2.3334,2.333777318733985
1103,1103,11.965825,29.36,11965825000,29360000000,True,1103,2.3239,2.3236836180159566
1104,1104,11.965825,31.457,11965825000,31457000000,True,1104,2.3144,2.314472879079354
1105,1105,11.965825,33.554,11965825000,33554000000,True,1105,2.3061,2.306016285779153
1106,1106,11.965825,35.652,11965825000,35652000000,True,1106,2.2981,2.2982068564109057
1107,1107,11.965825,37.749,11965825000,37749000000,True,1107,2.291,2.2909678477554802
1108,1108,11.965825,39.846,11965825000,39846000000,True,1108,2.2841,2.284226057472912
1109,1109,11.965825,41.943,11965825000,41943000000,True,1109,2.2778,2.2779237394442493
1110,1110,11.965825,44.04,11965825000,44040000000,True,1110,2.2722,2.2720123293422745
1111,1111,11.965825,46.137,11965825000,46137000000,True,1111,2.2664,2.2664506274350806
1112,1112,11.965825,48.234,11965825000,48234000000,True,1112,2.2612,2.2612034055079837
1113,1113,11.965825,50.332,11965825000,50332000000,True,1113,2.2563,2.2562380218448683
1114,1114,11.965825,52.429,11965825000,52429000000,True,1114,2.2516,2.2515329018814096
1115,1115,11.965825,54.526,11965825000,54526000000,True,1115,2.2471,2.247062681779307
1116,1116,11.965825,56.623,11965825000,56623000000,True,1116,2.2428,2.242807254133025
1117,1117,11.965825,58.72,11965825000,58720000000,True,1117,2.239,2.2387488982609693
1118,1118,11.965825,60.817,11965825000,60817000000,True,1118,2.2349,2.2348719234140857
1119,1119,11.965825,62.915,11965825000,62915000000,True,1119,2.2312,2.2311606444919305
1120,1120,11.965825,65.012,11965825000,65012000000,True,1120,2.2277,2.2276061348190845
1121,1121,11.965825,67.109,11965825000,67109000000,True,1121,2.2243,2.224195419073982
1122,1122,11.965825,69.206,11965825000,69206000000,True,1122,2.221,2.220918452155604
1123,1123,11.965825,71.303,11965825000,71303000000,True,1123,2.2178,2.217766168520064
1124,1124,11.965825,73.4,11965825000,73400000000,True,1124,2.2146,2.2147303611273164
1125,1125,11.965825,75.497,11965825000,75497000000,True,1125,2.2119,2.2118035783258643
1126,1126,11.965825,77.595,11965825000,77595000000,True,1126,2.2089,2.2089777120378353
1127,1127,11.965825,79.692,11965825000,79692000000,True,1127,2.2063,2.2062492605482453
1128,1128,11.965825,81.789,11965825000,81789000000,True,1128,2.2035,2.203611185811884
1129,1129,11.965825,83.886,11965825000,83886000000,True,1129,2.201,2.2010582895438806
1130,1130,11.965825,85.983,11965825000,85983000000,True,1130,2.1986,2.198585793029518
1131,1131,11.965825,88.08,11965825000,88080000000,True,1131,2.1962,2.1961892939941956
1132,1132,11.965825,90.178,11965825000,90178000000,True,1132,2.1939,2.193863636845941
1133,1133,11.965825,92.275,11965825000,92275000000,True,1133,2.1917,2.1916072789942787
1134,1134,11.965825,94.372,11965825000,94372000000,True,1134,2.1894,2.189415613172901
1135,1135,11.965825,96.469,11965825000,96469000000,True,1135,2.1873,2.1872854077066974
1136,1136,11.965825,98.566,11965825000,98566000000,True,1136,2.1853,2.1852136581944337
1137,1137,11.965825,100.663,11965825000,100663000000,True,1137,2.1833,2.1831975670893575
1138,1138,11.965825,102.76,11965825000,102760000000,True,1138,2.1811,2.1812345254965573
1139,1139,11.965825,104.858,11965825000,104858000000,True,1139,2.1794,2.179321196628773
1140,1140,11.965825,106.955,11965825000,106955000000,True,1140,2.1775,2.177457124876677
1141,1141,11.965825,109.052,11965825000,109052000000,True,1141,2.1756,2.1756392524889177
1142,1142,11.965825,111.149,11965825000,111149000000,True,1142,2.174,2.173865578533553
1143,1143,11.965825,113.246,11965825000,113246000000,True,1143,2.1721,2.172134224430581
1144,1144,11.965825,115.343,11965825000,115343000000,True,1144,2.1704,2.170443424367879
1145,1145,11.965825,117.441,11965825000,117441000000,True,1145,2.1688,2.16879073790364
1146,1146,11.965825,119.538,11965825000,119538000000,True,1146,2.1672,2.167176174433665
1147,1147,11.965825,121.635,11965825000,121635000000,True,1147,2.1655,2.165597460700791
1148,1148,11.965825,123.732,11965825000,123732000000,True,1148,2.1639,2.1640532029139847
1149,1149,11.965825,125.829,11965825000,125829000000,True,1149,2.1627,2.1625420839334524
1150,1150,11.965825,127.926,11965825000,127926000000,True,1150,2.161,2.1610628578606077
1151,1151,11.965825,130.023,11965825000,130023000000,True,1151,2.1595,2.1596143450914593
1152,1152,11.965825,132.121,11965825000,132121000000,True,1152,2.158,2.158194758034562
1153,1153,11.965825,134.218,11965825000,134218000000,True,1153,2.1568,2.1568043893302082
1154,1154,11.965825,136.315,11965825000,136315000000,True,1154,2.1553,2.155441548963519
1155,1155,11.965825,138.412,11965825000,138412000000,True,1155,2.1542,2.154105280815182
1156,1156,11.965825,140.509,11965825000,140509000000,True,1156,2.1529,2.1527946758234973
1157,1157,11.965825,142.606,11965825000,142606000000,True,1157,2.1515,2.1515088690068285
1158,1158,11.965825,144.703,11965825000,144703000000,True,1158,2.1504,2.1502470367151005
1159,1159,11.965825,146.801,11965825000,146801000000,True,1159,2.1491,2.149007808827473
1160,1160,11.965825,148.898,11965825000,148898000000,True,1160,2.1478,2.1477916179794887
1161,1161,11.965825,150.995,11965825000,150995000000,True,1161,2.1464,2.1465971538943096
1162,1162,11.965825,153.092,11965825000,153092000000,True,1162,2.1456,2.145423734678858
1163,1163,11.965825,155.189,11965825000,155189000000,True,1163,2.1442,2.1442707088104664
1164,1164,11.965825,157.286,11965825000,157286000000,True,1164,2.143,2.1431374533954513
1165,1165,11.965825,159.384,11965825000,159384000000,True,1165,2.1421,2.1420228457579618
1166,1166,11.965825,161.481,11965825000,161481000000,True,1166,2.1411,2.1409273778364426
1167,1167,11.965825,163.578,11965825000,163578000000,True,1167,2.1399,2.139849967556399
1168,1168,11.965825,165.675,11965825000,165675000000,True,1168,2.1388,2.1387900914235822
1169,1169,11.965825,167.772,11965825000,167772000000,True,1169,2.1378,2.137747247502589
1170,1170,11.965825,169.869,11965825000,169869000000,True,1170,2.1368,2.136720954272669
1171,1171,11.965825,171.966,11965825000,171966000000,True,1171,2.1358,2.1357107495575347
1172,1172,11.965825,174.064,11965825000,174064000000,True,1172,2.1347,2.1347157189095194
1173,1173,11.965825,176.161,11965825000,176161000000,True,1173,2.1337,2.1337363842851933
1174,1174,11.965825,178.258,11965825000,178258000000,True,1174,2.1328,2.13277185781524
1175,1175,11.965825,180.355,11965825000,180355000000,True,1175,2.1318,2.1318217452996855
1176,1176,11.965825,182.452,11965825000,182452000000,True,1176,2.1309,2.1308856674610097
1177,1177,11.965825,184.549,11965825000,184549000000,True,1177,2.1298,2.129963259215431
1178,1178,11.965825,186.647,11965825000,186647000000,True,1178,2.129,2.129053738590809
1179,1179,11.965825,188.744,11965825000,188744000000,True,1179,2.1281,2.1281576337794963
1180,1180,11.965825,190.841,11965825000,190841000000,True,1180,2.1272,2.127274181665465
1181,1181,11.965825,192.938,11965825000,192938000000,True,1181,2.1264,2.126403067482126
1182,1182,11.965825,195.035,11965825000,195035000000,True,1182,2.1256,2.1255439876066076
1183,1183,11.965825,197.132,11965825000,197132000000,True,1183,2.1248,2.1246966490504384
1184,1184,11.965825,199.229,11965825000,199229000000,True,1184,2.1238,2.123860768978649
1185,1185,11.965825,201.327,11965825000,201327000000,True,1185,2.123,2.1230356836077524
1186,1186,11.965825,203.424,11965825000,203424000000,True,1186,2.1223,2.122221915513502
1187,1187,11.965825,205.521,11965825000,205521000000,True,1187,2.1214,2.1214188137791683
1188,1188,11.965825,207.618,11965825000,207618000000,True,1188,2.1206,2.1206261318845767
1189,1189,11.965825,209.715,11965825000,209715000000,True,1189,2.1199,2.119843631423963
1190,1190,11.965825,211.812,11965825000,211812000000,True,1190,2.119,2.119071081760908
1191,1191,11.965825,213.91,11965825000,213910000000,True,1191,2.1183,2.118307898218801
1192,1192,11.965825,216.007,11965825000,216007000000,True,1192,2.1175,2.1175545921854577
1193,1193,11.965825,218.104,11965825000,218104000000,True,1193,2.1168,2.1168105883700155
1194,1194,11.965825,220.201,11965825000,220201000000,True,1194,2.1161,2.116075684108344
1195,1195,11.965825,222.298,11965825000,222298000000,True,1195,2.1152,2.115349683028263
1196,1196,11.965825,224.395,11965825000,224395000000,True,1196,2.1147,2.114632394797032
1197,1197,11.965825,226.492,11965825000,226492000000,True,1197,2.1139,2.113923634881226
1198,1198,11.965825,228.59,11965825000,228590000000,True,1198,2.1133,2.1132228922762013
1199,1199,11.965825,230.687,11965825000,230687000000,True,1199,2.1125,2.112530661315156
1200,1200,11.965825,232.784,11965825000,232784000000,True,1200,2.1119,2.111846437555852
1201,1201,11.965825,234.881,11965825000,234881000000,True,1201,2.1112,2.1111700574868255
1202,1202,11.965825,236.978,11965825000,236978000000,True,1202,2.1105,2.110501362357537
1203,1203,11.965825,239.075,11965825000,239075000000,True,1203,2.1099,2.109840197999073
1204,1204,11.965825,241.172,11965825000,241172000000,True,1204,2.1092,2.109186414653107
1205,1205,11.965825,243.27,11965825000,243270000000,True,1205,2.1085,2.1085395601916592
1206,1206,11.965825,245.367,11965825000,245367000000,True,1206,2.1079,2.1079001097791674
1207,1207,11.965825,247.464,11965825000,247464000000,True,1207,2.1072,2.107267615907331
1208,1208,11.965825,249.561,11965825000,249561000000,True,1208,2.1066,2.1066419449015923
1209,1209,11.965825,251.658,11965825000,251658000000,True,1209,2.1059,2.1060229667518278
1210,1210,11.965825,253.755,11965825000,253755000000,True,1210,2.1055,2.1054105549823556
1211,1211,11.965825,255.853,11965825000,255853000000,True,1211,2.1047,2.1048042990762297
1212,1212,11.965825,257.95,11965825000,257950000000,True,1212,2.1042,2.104204657149101
1213,1213,11.965825,260.047,11965825000,260047000000,True,1213,2.1036,2.1036112221099654
1214,1214,11.965825,262.144,11965825000,262144000000,True,1214,2.1031,2.1030238804310044
1215,1215,11.965825,264.241,11965825000,264241000000,True,1215,2.1024,2.10244252154792
1216,1216,11.965825,266.338,11965825000,266338000000,True,1216,2.102,2.1018670377597872
1217,1217,11.965825,268.435,11965825000,268435000000,True,1217,2.1013,2.101297324133048
1218,1218,11.965825,270.533,11965825000,270533000000,True,1218,2.1008,2.10073301076811
1219,1219,11.965825,272.63,11965825000,272630000000,True,1219,2.1001,2.100174535908324
1220,1220,11.965825,274.727,11965825000,274727000000,True,1220,2.0998,2.0996215320656066
1221,1221,11.965825,276.824,11965825000,276824000000,True,1221,2.099,2.0990739044929425
1222,1222,11.965825,278.921,11965825000,278921000000,True,1222,2.0986,2.098531560786055
1223,1223,11.965825,281.018,11965825000,281018000000,True,1223,2.098,2.097994410808385
1224,1224,11.965825,283.116,11965825000,283116000000,True,1224,2.0975,2.097462114106431
1225,1225,11.965825,285.213,11965825000,285213000000,True,1225,2.0969,2.0969350922645296
1226,1226,11.965825,287.31,11965825000,287310000000,True,1226,2.0964,2.0964130066020967
1227,1227,11.965825,289.407,11965825000,289407000000,True,1227,2.0959,2.095895775360983
1228,1228,11.965825,291.504,11965825000,291504000000,True,1228,2.0954,2.0953833187171202
1229,1229,11.965825,293.601,11965825000,293601000000,True,1229,2.0949,2.0948755587212484
1230,1230,11.965825,295.698,11965825000,295698000000,True,1230,2.0945,2.0943724192418633
1231,1231,11.965825,297.796,11965825000,297796000000,True,1231,2.0938,2.093873589218092
1232,1232,11.965825,299.893,11965825000,299893000000,True,1232,2.0933,2.093379471491827
