registry_id,model_name_raw,version_match_status,strict_version_confirmed,c2_epoch_open_weights_raw,c2_epoch_open_weights_status,c1_hub_license_raw,c1_license_field_status,license_terms_independently_verified,research_reproduction_permission_status
C8::meta-llama_Llama-3.1-70B,meta-llama/Llama-3.1-70B,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::meta-llama_Llama-3.1-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::meta-llama_Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::meta-llama_Llama-3.2-1B,meta-llama/Llama-3.2-1B,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::meta-llama_Llama-3.2-3B-Instruct,meta-llama/Llama-3.2-3B-Instruct,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::meta-llama_Meta-Llama-3-70B,meta-llama/Meta-Llama-3-70B,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::meta-llama_Meta-Llama-3-70B-Instruct,meta-llama/Meta-Llama-3-70B-Instruct,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::microsoft_Phi-3-medium-128k-instruct,microsoft/Phi-3-medium-128k-instruct,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::microsoft_Phi-3-medium-4k-instruct,microsoft/Phi-3-medium-4k-instruct,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::microsoft_Phi-3-mini-128k-instruct,microsoft/Phi-3-mini-128k-instruct,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::microsoft_Phi-4-mini-instruct,microsoft/Phi-4-mini-instruct,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::microsoft_phi-1,microsoft/phi-1,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::microsoft_phi-1_5,microsoft/phi-1_5,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::migtissera_Tess-3-Mistral-Nemo-12B,migtissera/Tess-3-Mistral-Nemo-12B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::minghaowu_Qwen1.5-1.8B-OpenHermes-2.5,minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::mistral-community_Mixtral-8x22B-v0.1,mistral-community/Mixtral-8x22B-v0.1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mistralai_Codestral-22B-v0.1,mistralai/Codestral-22B-v0.1,source_version_missing,False,Yes,Yes,other,recorded_unverified,False,not_assessed
C8::mistralai_Mistral-7B-Instruct-v0.1,mistralai/Mistral-7B-Instruct-v0.1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mistralai_Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mistralai_Mistral-7B-v0.3,mistralai/Mistral-7B-v0.3,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mistralai_Mistral-Large-Instruct-2411,mistralai/Mistral-Large-Instruct-2411,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::mistralai_Mistral-Nemo-Instruct-2407,mistralai/Mistral-Nemo-Instruct-2407,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mistralai_Mixtral-8x22B-Instruct-v0.1,mistralai/Mixtral-8x22B-Instruct-v0.1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mistralai_Mixtral-8x22B-v0.1,mistralai/Mixtral-8x22B-v0.1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mkurman_llama-3.2-MEDIT-3B-o1,mkurman/llama-3.2-MEDIT-3B-o1,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::mkurman_phi-4-MedIT-11B-exp-1,mkurman/phi-4-MedIT-11B-exp-1,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::mkxu_llama-3-8b-po1,mkxu/llama-3-8b-po1,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::mlabonne_BigQwen2.5-52B-Instruct,mlabonne/BigQwen2.5-52B-Instruct,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mlabonne_ChimeraLlama-3-8B-v2,mlabonne/ChimeraLlama-3-8B-v2,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::mlabonne_OrpoLlama-3-8B,mlabonne/OrpoLlama-3-8B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::mlabonne_phixtral-2x2_8,mlabonne/phixtral-2x2_8,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::mlx-community_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,mlx-community/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mlx-community_Mistral-Small-24B-Instruct-2501-bf16,mlx-community/Mistral-Small-24B-Instruct-2501-bf16,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::mmnga_Llama-3-70B-japanese-suzume-vector-v0.1,mmnga/Llama-3-70B-japanese-suzume-vector-v0.1,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::mobiuslabsgmbh_DeepSeek-R1-ReDistill-Llama3-8B-v1.1,mobiuslabsgmbh/DeepSeek-R1-ReDistill-Llama3-8B-v1.1,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::mobiuslabsgmbh_DeepSeek-R1-ReDistill-Qwen-7B-v1.1,mobiuslabsgmbh/DeepSeek-R1-ReDistill-Qwen-7B-v1.1,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::monsterapi_Llama-3_1-8B-Instruct-orca-ORPO,monsterapi/Llama-3_1-8B-Instruct-orca-ORPO,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::monsterapi_gemma-2-2b-LoRA-MonsterInstruct,monsterapi/gemma-2-2b-LoRA-MonsterInstruct,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::mukaj_Llama-3.1-Hawkish-8B,mukaj/Llama-3.1-Hawkish-8B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::natong19_Mistral-Nemo-Instruct-2407-abliterated,natong19/Mistral-Nemo-Instruct-2407-abliterated,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::natong19_Qwen2-7B-Instruct-abliterated,natong19/Qwen2-7B-Instruct-abliterated,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Dumpling-Qwen2.5-1.5B,nbeerbower/Dumpling-Qwen2.5-1.5B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Dumpling-Qwen2.5-14B,nbeerbower/Dumpling-Qwen2.5-14B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Gemma2-Gutenberg-Doppel-9B,nbeerbower/Gemma2-Gutenberg-Doppel-9B,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::nbeerbower_Gutensuppe-mistral-nemo-12B,nbeerbower/Gutensuppe-mistral-nemo-12B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::nbeerbower_Hermes2-Gutenberg2-Mistral-7B,nbeerbower/Hermes2-Gutenberg2-Mistral-7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Llama-3.1-Nemotron-lorablated-70B,nbeerbower/Llama-3.1-Nemotron-lorablated-70B,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::nbeerbower_Mahou-1.5-mistral-nemo-12B-lorablated,nbeerbower/Mahou-1.5-mistral-nemo-12B-lorablated,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Mistral-Gutenberg-Doppel-7B-FFT,nbeerbower/Mistral-Gutenberg-Doppel-7B-FFT,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Mistral-Nemo-Moderne-12B-FFT-experimental,nbeerbower/Mistral-Nemo-Moderne-12B-FFT-experimental,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Mistral-Nemo-Prism-12B,nbeerbower/Mistral-Nemo-Prism-12B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Mistral-Nemo-Prism-12B-v2,nbeerbower/Mistral-Nemo-Prism-12B-v2,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Mistral-Small-Drummer-22B,nbeerbower/Mistral-Small-Drummer-22B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::nbeerbower_Mistral-Small-Gutenberg-Doppel-22B,nbeerbower/Mistral-Small-Gutenberg-Doppel-22B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::nbeerbower_Qwen2.5-Gutenberg-Doppel-14B,nbeerbower/Qwen2.5-Gutenberg-Doppel-14B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_Stella-mistral-nemo-12B-v2,nbeerbower/Stella-mistral-nemo-12B-v2,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::nbeerbower_gemma2-gutenberg-27B,nbeerbower/gemma2-gutenberg-27B,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::nbeerbower_gemma2-gutenberg-9B,nbeerbower/gemma2-gutenberg-9B,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::nbeerbower_mistral-nemo-cc-12B,nbeerbower/mistral-nemo-cc-12B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_mistral-nemo-gutenberg-12B-v3,nbeerbower/mistral-nemo-gutenberg-12B-v3,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_mistral-nemo-gutenberg2-12B-test,nbeerbower/mistral-nemo-gutenberg2-12B-test,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_mistral-nemo-kartoffel-12B,nbeerbower/mistral-nemo-kartoffel-12B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nbeerbower_mistral-nemo-wissenschaft-12B,nbeerbower/mistral-nemo-wissenschaft-12B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::necva_IE-cont-Llama3.1-8B,necva/IE-cont-Llama3.1-8B,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::neopolita_jessi-v0.1-bf16-falcon3-7b-instruct,neopolita/jessi-v0.1-bf16-falcon3-7b-instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::neopolita_jessi-v0.1-qwen2.5-7b-instruct,neopolita/jessi-v0.1-qwen2.5-7b-instruct,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::neopolita_jessi-v0.2-falcon3-10b-instruct,neopolita/jessi-v0.2-falcon3-10b-instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::neopolita_jessi-v0.2-falcon3-7b-instruct,neopolita/jessi-v0.2-falcon3-7b-instruct,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::netcat420_DeepSeek-R1-MFANN-TIES-unretrained-7b,netcat420/DeepSeek-R1-MFANN-TIES-unretrained-7b,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::netcat420_MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::netcat420_MFANN-Llama3.1-Abliterated-Slerp-TIES,netcat420/MFANN-Llama3.1-Abliterated-Slerp-TIES,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::netcat420_MFANN-Llama3.1-Abliterated-Slerp-V3.2,netcat420/MFANN-Llama3.1-Abliterated-Slerp-V3.2,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::netcat420_MFANN-llama3.1-abliterated-v2,netcat420/MFANN-llama3.1-abliterated-v2,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::netcat420_MFANN-phigments-slerp-V3.3,netcat420/MFANN-phigments-slerp-V3.3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::netcat420_Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,netcat420/Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::netcat420_qwen2.5-MFANN-7b-SLERPv1.1,netcat420/qwen2.5-MFANN-7b-SLERPv1.1,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::newsbang_Homer-v1.0-Qwen2.5-72B,newsbang/Homer-v1.0-Qwen2.5-72B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::newsbang_Homer-v1.0-Qwen2.5-7B,newsbang/Homer-v1.0-Qwen2.5-7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nhyha_N3N_gemma-2-9b-it_20241110_2026,nhyha/N3N_gemma-2-9b-it_20241110_2026,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::nhyha_merge_Qwen2.5-7B-Instruct_20241023_0314,nhyha/merge_Qwen2.5-7B-Instruct_20241023_0314,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::nisten_tqwendo-36b,nisten/tqwendo-36b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::nlpguy_Mistral-NeMo-Minitron-Upscale-v3,nlpguy/Mistral-NeMo-Minitron-Upscale-v3,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::noname0202_gemma-2-2b-it-ties,noname0202/gemma-2-2b-it-ties,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::noname0202_gemma-2-9b-sft-jp-en-zh-v1,noname0202/gemma-2-9b-sft-jp-en-zh-v1,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::noname0202_gemma-2-9b-sft-jp-en-zh-v2,noname0202/gemma-2-9b-sft-jp-en-zh-v2,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::noname0202_llama-math-1b-r16-0to512tokens-test,noname0202/llama-math-1b-r16-0to512tokens-test,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::noname0202_llama-math-1b-r32-0to512tokens-test,noname0202/llama-math-1b-r32-0to512tokens-test,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::noname0202_llama-math-1b-r32-test,noname0202/llama-math-1b-r32-test,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::notbdq_Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,notbdq/Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::nvidia_Mistral-NeMo-Minitron-8B-Base,nvidia/Mistral-NeMo-Minitron-8B-Base,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::oopere_pruned20-llama-1b,oopere/pruned20-llama-1b,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::oopere_pruned20-llama-3.2-3b,oopere/pruned20-llama-3.2-3b,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::oopere_pruned40-llama-1b,oopere/pruned40-llama-1b,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::oopere_pruned40-llama-3.2-1B,oopere/pruned40-llama-3.2-1B,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::oopere_pruned60-llama-1b,oopere/pruned60-llama-1b,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::orai-nlp_Llama-eus-8B,orai-nlp/Llama-eus-8B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::pankajmathur_orca_mini_phi-4,pankajmathur/orca_mini_phi-4,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::princeton-nlp_Llama-3-8B-ProLong-64k-Base,princeton-nlp/Llama-3-8B-ProLong-64k-Base,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::princeton-nlp_Llama-3-8B-ProLong-64k-Instruct,princeton-nlp/Llama-3-8B-ProLong-64k-Instruct,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::princeton-nlp_Llama-3-Base-8B-SFT-DPO,princeton-nlp/Llama-3-Base-8B-SFT-DPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Base-8B-SFT-IPO,princeton-nlp/Llama-3-Base-8B-SFT-IPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Base-8B-SFT-KTO,princeton-nlp/Llama-3-Base-8B-SFT-KTO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Base-8B-SFT-ORPO,princeton-nlp/Llama-3-Base-8B-SFT-ORPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Base-8B-SFT-RDPO,princeton-nlp/Llama-3-Base-8B-SFT-RDPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Base-8B-SFT-RRHF,princeton-nlp/Llama-3-Base-8B-SFT-RRHF,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Base-8B-SFT-SLiC-HF,princeton-nlp/Llama-3-Base-8B-SFT-SLiC-HF,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Instruct-8B-CPO-v0.2,princeton-nlp/Llama-3-Instruct-8B-CPO-v0.2,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Instruct-8B-DPO,princeton-nlp/Llama-3-Instruct-8B-DPO,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Instruct-8B-RDPO,princeton-nlp/Llama-3-Instruct-8B-RDPO,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Instruct-8B-RRHF-v0.2,princeton-nlp/Llama-3-Instruct-8B-RRHF-v0.2,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::princeton-nlp_Llama-3-Instruct-8B-SimPO,princeton-nlp/Llama-3-Instruct-8B-SimPO,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Base-SFT-CPO,princeton-nlp/Mistral-7B-Base-SFT-CPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Base-SFT-DPO,princeton-nlp/Mistral-7B-Base-SFT-DPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Base-SFT-RDPO,princeton-nlp/Mistral-7B-Base-SFT-RDPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Base-SFT-SLiC-HF,princeton-nlp/Mistral-7B-Base-SFT-SLiC-HF,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Base-SFT-SimPO,princeton-nlp/Mistral-7B-Base-SFT-SimPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Instruct-DPO,princeton-nlp/Mistral-7B-Instruct-DPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Instruct-IPO,princeton-nlp/Mistral-7B-Instruct-IPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Instruct-KTO,princeton-nlp/Mistral-7B-Instruct-KTO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Mistral-7B-Instruct-SLiC-HF,princeton-nlp/Mistral-7B-Instruct-SLiC-HF,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_Sheared-LLaMA-1.3B,princeton-nlp/Sheared-LLaMA-1.3B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::princeton-nlp_gemma-2-9b-it-DPO,princeton-nlp/gemma-2-9b-it-DPO,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::princeton-nlp_gemma-2-9b-it-SimPO,princeton-nlp/gemma-2-9b-it-SimPO,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::prithivMLmods_Galactic-Qwen-14B-Exp2,prithivMLmods/Galactic-Qwen-14B-Exp2,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::prithivMLmods_Llama-3.1-8B-Open-SFT,prithivMLmods/Llama-3.1-8B-Open-SFT,source_version_missing,False,,unknown,creativeml-openrail-m,recorded_unverified,False,not_assessed
C8::prithivMLmods_Llama-3.2-6B-AlgoCode,prithivMLmods/Llama-3.2-6B-AlgoCode,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::prithivMLmods_Llama-Express.1-Math,prithivMLmods/Llama-Express.1-Math,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::prithivMLmods_Magellanic-Qwen-25B-R999,prithivMLmods/Magellanic-Qwen-25B-R999,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::prithivMLmods_Phi-4-Empathetic,prithivMLmods/Phi-4-Empathetic,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::prithivMLmods_Phi-4-Math-IO,prithivMLmods/Phi-4-Math-IO,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::prithivMLmods_Phi-4-o1,prithivMLmods/Phi-4-o1,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::prithivMLmods_Phi4-Super,prithivMLmods/Phi4-Super,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::prithivMLmods_Primal-Opus-14B-Optimus-v1,prithivMLmods/Primal-Opus-14B-Optimus-v1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::prithivMLmods_Primal-Opus-14B-Optimus-v2,prithivMLmods/Primal-Opus-14B-Optimus-v2,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::prithivMLmods_Qwen2.5-14B-DeepSeek-R1-1M,prithivMLmods/Qwen2.5-14B-DeepSeek-R1-1M,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::qingy2019_LLaMa_3.2_3B_Catalysts,qingy2019/LLaMa_3.2_3B_Catalysts,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::qingy2019_OpenMath2-Llama3.1-8B,qingy2019/OpenMath2-Llama3.1-8B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::qingy2019_Qwen2.5-Ultimate-14B-Instruct,qingy2019/Qwen2.5-Ultimate-14B-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::qingy2024_QwEnlarge-16B-Instruct,qingy2024/QwEnlarge-16B-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::qingy2024_Qwen2.5-4B,qingy2024/Qwen2.5-4B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::qingy2024_Qwen2.5-Coder-Draft-1.5B-Instruct,qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::qingy2024_Qwen2.5-Math-14B-Instruct-Preview,qingy2024/Qwen2.5-Math-14B-Instruct-Preview,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::qingy2024_Qwen2.6-14B-Instruct,qingy2024/Qwen2.6-14B-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::qq8933_OpenLongCoT-Base-Gemma2-2B,qq8933/OpenLongCoT-Base-Gemma2-2B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::rasyosef_Phi-1_5-Instruct-v0.1,rasyosef/Phi-1_5-Instruct-v0.1,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::rasyosef_phi-2-instruct-apo,rasyosef/phi-2-instruct-apo,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::rhysjones_phi-2-orange-v2,rhysjones/phi-2-orange-v2,source_version_missing,False,Yes,Yes,mit,recorded_unverified,False,not_assessed
C8::rombodawg_Rombos-Coder-V2.5-Qwen-14b,rombodawg/Rombos-Coder-V2.5-Qwen-14b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::rombodawg_Rombos-LLM-V2.5-Qwen-0.5b,rombodawg/Rombos-LLM-V2.5-Qwen-0.5b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::rombodawg_Rombos-LLM-V2.5-Qwen-14b,rombodawg/Rombos-LLM-V2.5-Qwen-14b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::rombodawg_Rombos-LLM-V2.5-Qwen-32b,rombodawg/Rombos-LLM-V2.5-Qwen-32b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::rombodawg_rombos_Replete-Coder-Llama3-8B,rombodawg/rombos_Replete-Coder-Llama3-8B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,rsh345/mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::sabersaleh_Llama2-7B-SimPO,sabersaleh/Llama2-7B-SimPO,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::sabersaleh_Llama3,sabersaleh/Llama3,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::sabersalehk_Llama3-001-300,sabersalehk/Llama3-001-300,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::sabersalehk_Llama3_01_300,sabersalehk/Llama3_01_300,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::sequelbox_Llama3.1-70B-PlumChat,sequelbox/Llama3.1-70B-PlumChat,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::sequelbox_Llama3.1-8B-MOTH,sequelbox/Llama3.1-8B-MOTH,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::sequelbox_Llama3.1-8B-PlumCode,sequelbox/Llama3.1-8B-PlumCode,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::sequelbox_Llama3.1-8B-PlumMath,sequelbox/Llama3.1-8B-PlumMath,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct,sethuiyer/Llama-3.1-8B-Experimental-1208-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
